audio_path,category
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold7/101848-9-0-0.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold7/101848-9-0-1.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold7/101848-9-0-2.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold7/101848-9-0-3.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold7/101848-9-0-8.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold7/101848-9-0-9.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold5/105425-9-0-1.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold5/105425-9-0-10.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold5/105425-9-0-12.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold5/105425-9-0-13.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold5/105425-9-0-14.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold5/105425-9-0-23.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold4/107653-9-0-12.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold4/107653-9-0-14.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold4/107653-9-0-18.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold4/107653-9-0-3.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold4/107653-9-0-5.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold4/107653-9-0-7.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold1/108041-9-0-11.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold1/108041-9-0-2.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold1/108041-9-0-4.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold1/108041-9-0-5.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold1/108041-9-0-6.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold1/108041-9-0-7.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold1/108041-9-0-9.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold5/108357-9-0-15.wav,street_music
/Users/jerryabuayoub/Desktop/matcher/Datasets/Urban8k/audio/fold5/108357-9-0-2.wav,street_music
